CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50077587,WYCKOFF RESTAURANT,Brooklyn,250,WYCKOFF AVENUE,11237,3472945531,Mexican,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7005548,-73.91295376,304,37,44100,3076181,3033280032,BK77
50015252,BANGLA GARDEN RESTAURANT,Bronx,1864,WESTCHESTER AVENUE,10472,9178222207,Bangladeshi,9/9/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.83275169,-73.86337022,209,18,7200,2024869,2037670051,BX55
41692734,RICHARD'S DINER,Brooklyn,9606,AVENUE L,11236,3474687180,Caribbean,9/9/21,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.63831363,-73.89582679,318,46,101000,3232788,3082610038,BK50
50063518,ASIAN YUMMY HOUSE,Brooklyn,824,BROADWAY,11206,7185998889,Chinese,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69928178,-73.93939411,303,36,28501,3042838,3015790026,BK78
50063046,SUSHI K BAR,Brooklyn,888,BEDFORD AVENUE,11205,7188715227,Thai,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.69422528,-73.95608436,303,33,23500,3054997,3019140028,BK69
50048677,GOLDEN STEAMER ON 8,Brooklyn,5224,8 AVENUE,11220,7188538588,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.63981288,-74.00506969,307,38,10600,3014108,3008100049,BK34
50110984,DUNKIN & BASKIN ROBBINS,Queens,6401,108TH ST,11375,7182754575,American,9/9/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,18,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.73283901,-73.8495434,406,29,74300,4051638,4021700001,QN17
50110984,DUNKIN & BASKIN ROBBINS,Queens,6401,108TH ST,11375,7182754575,American,9/9/21,Violations were cited in the following area(s).,15F7,Sign prohibiting smoking or using electronic cigarettes not conspicuously  posted,Not Critical,,,,9/11/21,Smoke-Free Air Act / Initial Inspection,40.73283901,-73.8495434,406,29,74300,4051638,4021700001,QN17
50063518,ASIAN YUMMY HOUSE,Brooklyn,824,BROADWAY,11206,7185998889,Chinese,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69928178,-73.93939411,303,36,28501,3042838,3015790026,BK78
50111306,SHANGHAI YOU GARDEN,Queens,4107,BELL BLVD,11361,7182293388,Chinese,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76339261,-73.77085742,411,19,112300,4138307,4062900013,QN46
50111306,SHANGHAI YOU GARDEN,Queens,4107,BELL BLVD,11361,7182293388,Chinese,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76339261,-73.77085742,411,19,112300,4138307,4062900013,QN46
50111306,SHANGHAI YOU GARDEN,Queens,4107,BELL BLVD,11361,7182293388,Chinese,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76339261,-73.77085742,411,19,112300,4138307,4062900013,QN46
50064934,SIMMER DOWN RESTAURANT,Brooklyn,133,ROCKAWAY AVENUE,11233,7183426128,Caribbean,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.67815574,-73.91075145,316,37,36900,3042231,3015520007,BK79
50086001,CHIPOTLE MEXICAN GRILL #3233,Brooklyn,774,BROADWAY,11206,7183872409,Tex-Mex,9/9/21,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.70020488,-73.94104503,303,36,28501,3042817,3015780005,BK78
50086652,NEW YEE LI RESTAURANT,Brooklyn,6619,FORT HAMILTON PARKWAY,11219,7188338378,Chinese,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,54,,,9/11/21,Cycle Inspection / Initial Inspection,40.62996975,-74.01019193,310,43,21000,3142359,3057570035,BK30
50075334,LEMONGRASS GRILL,Brooklyn,156,COURT STREET,11201,7185229728,Thai,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.68864511,-73.99287846,306,39,4500,3003071,3002920032,BK33
41529577,CHECKERS,Queens,120-06,LIBERTY AVENUE,11419,7188484400,Hamburgers,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.68664783,-73.82306651,410,28,16600,4204290,4095740003,QN55
40598933,MARIO'S PIZZERIA,Brooklyn,224,DEKALB AVENUE,11205,7182609520,Pizza,9/9/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,53,,,9/11/21,Cycle Inspection / Initial Inspection,40.68950338,-73.9704245,302,35,18100,3059083,3021040030,BK68
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
40812973,LUNELLA RISTORANTE,Manhattan,173,MULBERRY STREET,10013,2129666639,Italian,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,34,,,9/11/21,Cycle Inspection / Initial Inspection,40.720158,-73.99698048,102,1,4100,1006964,1004710016,MN24
41382329,LAS CONCHITAS BAKERY,Brooklyn,4811,5 AVENUE,11220,9178157695,Mexican,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.64608993,-74.00927189,307,38,9800,3348081,3007750004,BK34
50086001,CHIPOTLE MEXICAN GRILL #3233,Brooklyn,774,BROADWAY,11206,7183872409,Tex-Mex,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.70020488,-73.94104503,303,36,28501,3042817,3015780005,BK78
40598933,MARIO'S PIZZERIA,Brooklyn,224,DEKALB AVENUE,11205,7182609520,Pizza,9/9/21,Violations were cited in the following area(s).,08B,"Covered garbage receptacle not provided or inadequate, except that garbage receptacle may be uncovered during active use. Garbage storage area not properly constructed or maintained; grinder or compactor dirty.",Not Critical,53,,,9/11/21,Cycle Inspection / Initial Inspection,40.68950338,-73.9704245,302,35,18100,3059083,3021040030,BK68
50064934,SIMMER DOWN RESTAURANT,Brooklyn,133,ROCKAWAY AVENUE,11233,7183426128,Caribbean,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.67815574,-73.91075145,316,37,36900,3042231,3015520007,BK79
50077587,WYCKOFF RESTAURANT,Brooklyn,250,WYCKOFF AVENUE,11237,3472945531,Mexican,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7005548,-73.91295376,304,37,44100,3076181,3033280032,BK77
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
50093375,BURGER KING,Manhattan,146,DELANCEY STREET,10002,7187360999,Hamburgers,9/9/21,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,9,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.71802733,-73.98663805,103,1,1402,1004305,1003530075,MN28
41555577,LIGHTHOUSE,Brooklyn,145,BORINQUEN PLACE,11211,3477897742,American,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.71065474,-73.9541798,301,34,51300,3063036,3024110017,BK73
50017261,CAFE DE NOVO,Manhattan,94 1/2,GREENWICH STREET,10006,9175028199,American,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.70807752,-74.01355111,,,,,,
41692734,RICHARD'S DINER,Brooklyn,9606,AVENUE L,11236,3474687180,Caribbean,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.63831363,-73.89582679,318,46,101000,3232788,3082610038,BK50
40716092,TRIBECA PARK CAFE,Manhattan,1,WALKER STREET,10013,2122260665,Sandwiches,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.72000969,-74.0055917,101,1,3300,1002183,1001910018,MN24
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
50071214,BEST CARIBBEAN RESTAURANT & GRILL,Queens,9102,ROCKAWAY BEACH BLVD,11693,3477277134,Caribbean,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.5867272,-73.81477789,414,32,94202,4303565,4161250105,QN12
50080573,MIZU SUSHI,Brooklyn,311,BEDFORD AVENUE,11211,7187826666,Japanese,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.71335296,-73.96201274,301,34,55100,3321274,3024060001,BK73
50063518,ASIAN YUMMY HOUSE,Brooklyn,824,BROADWAY,11206,7185998889,Chinese,9/9/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69928178,-73.93939411,303,36,28501,3042838,3015790026,BK78
40716092,TRIBECA PARK CAFE,Manhattan,1,WALKER STREET,10013,2122260665,Sandwiches,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,11,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.72000969,-74.0055917,101,1,3300,1002183,1001910018,MN24
50112388,ROSIE PIZZA BAR,Brooklyn,128,CENTRAL AVENUE,11221,7184404369,Pizza,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,11,A,9/9/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.69991223,-73.92840106,304,34,42300,3072484,3031840037,BK78
50068252,ICE CREAM HOUSE ON BEDFORD,Brooklyn,873,BEDFORD AVENUE,11205,3479922344,Frozen Desserts,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,29,,,9/11/21,Cycle Inspection / Initial Inspection,40.69392881,-73.95600161,303,33,24100,3048553,3017500011,BK75
50008512,BAKERI,Brooklyn,105,FREEMAN STREET,11222,7183491626,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.73422801,-73.95731359,301,33,56300,3063946,3025040071,BK76
50008512,BAKERI,Brooklyn,105,FREEMAN STREET,11222,7183491626,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.73422801,-73.95731359,301,33,56300,3063946,3025040071,BK76
40886613,D'ANGELO'S PIZZERIA AND RESTAURANT,Queens,63-27,108 STREET,11375,7184596074,Pizza,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,23,,,9/11/21,Cycle Inspection / Initial Inspection,40.7341876,-73.85024036,406,29,74300,4051565,4021680001,QN17
50066345,TINA'S PLACE,Brooklyn,1002,FLUSHING AVENUE,11206,7184976890,American,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.7037237,-73.93123539,304,34,42500,3071854,3031480032,BK78
41324657,BUFF PATTY RESTAURANT & BAKERY,Brooklyn,376,MYRTLE AVENUE,11205,7188553266,Caribbean,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69316784,-73.97116933,302,35,18300,3058370,3020740028,BK68
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
50037963,GUARO DOMINICAN RESTAURANT,Queens,10701,37TH AVE,11368,7183975265,Latin American,9/9/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.75393613,-73.86109977,403,21,38100,4043546,4017490055,QN26
50059007,LUCKY SMILE RESTAURANT,Bronx,778,ALLERTON AVENUE,10467,7185473350,Chinese,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.86548093,-73.8642102,211,13,32800,2051508,2044390076,BX07
50002504,CASELLA BAGEL COFFEE SHOP,Brooklyn,66,WILLOUGHBY STREET,11201,7185225641,American,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.69217152,-73.98605907,302,33,1100,3000408,3001520026,BK38
50015252,BANGLA GARDEN RESTAURANT,Bronx,1864,WESTCHESTER AVENUE,10472,9178222207,Bangladeshi,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.83275169,-73.86337022,209,18,7200,2024869,2037670051,BX55
50073169,WHIT'S END,Queens,9702,ROCKAWAY BEACH BLVD,11693,7189454100,Pizza,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.58488935,-73.81893767,414,32,94201,4448995,4161530091,QN10
41617345,DUNKIN,Bronx,2400,WESTCHESTER AVENUE,10461,7182396958,Donuts,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.83688873,-73.84653893,210,18,9600,2027235,2038460001,BX59
50068252,ICE CREAM HOUSE ON BEDFORD,Brooklyn,873,BEDFORD AVENUE,11205,3479922344,Frozen Desserts,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,29,,,9/11/21,Cycle Inspection / Initial Inspection,40.69392881,-73.95600161,303,33,24100,3048553,3017500011,BK75
50037168,MISTER PIZZA,Bronx,155,EAST  149 STREET,10451,6463712210,Pizza,9/9/21,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.81866379,-73.92770557,204,8,6300,2001059,2023470033,BX63
50114244,LA BELLA FERRARA PASTRY,Manhattan,108,MULBERRY STREET,10013,2129667867,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,41,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71745993,-73.99834781,102,1,4100,1002630,1002050004,MN24
50066345,TINA'S PLACE,Brooklyn,1002,FLUSHING AVENUE,11206,7184976890,American,9/9/21,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.7037237,-73.93123539,304,34,42500,3071854,3031480032,BK78
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
50049193,BAOBURG,Brooklyn,614,MANHATTAN AVENUE,11222,7183490011,Thai,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.72332581,-73.95052364,301,33,56900,3066764,3026800050,BK76
40886613,D'ANGELO'S PIZZERIA AND RESTAURANT,Queens,63-27,108 STREET,11375,7184596074,Pizza,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,23,,,9/11/21,Cycle Inspection / Initial Inspection,40.7341876,-73.85024036,406,29,74300,4051565,4021680001,QN17
50038460,CLINTON HALL,Manhattan,90,WASHINGTON STREET,10006,2123636000,American,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.70807466,-74.01444562,101,1,1300,1000793,1000170029,MN25
50083577,PPL COFFEE,Brooklyn,233,SOUTH    1 STREET,11211,6462463525,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.71268746,-73.95835908,301,34,52300,3062834,3023950033,BK73
41617392,DUNKIN,Bronx,763,EAST GUNHILL ROAD,10467,7186527845,Donuts,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.87645352,-73.86350065,212,12,38000,2057707,2046580001,BX44
