CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50034683,MAZAAR,Manhattan,137,ESSEX STREET,10002,2122544440,Middle Eastern,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.72018754,-73.98736995,103,1,3001,1005377,1004110065,MN27
40933229,DE ISLANDS,Brooklyn,8203,FLATLANDS AVENUE,11236,7182413609,Caribbean,9/8/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.6365401,-73.91168285,318,46,95400,3224396,3080030009,BK50
50043350,HAPPY FORTUNE,Staten Island,1022,ROSSVILLE AVENUE,10309,7189841166,Chinese,9/8/21,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.55212904,-74.21209266,503,51,20801,5110507,5070540518,SI32
41639326,ALIADA,Queens,2919,BROADWAY,11106,7189322240,Greek,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.7626236,-73.92675948,401,22,7500,4445864,4005880001,QN70
41708795,TEA CUP CAFE,Queens,76-23,WOODSIDE AVENUE,11373,7184262222,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.74344819,-73.88859931,404,25,26700,4037007,4014960037,QN29
50110700,CREPES NYC,Bronx,200,BAYCHESTER AVENUE,10475,2124330748,"Juice, Smoothies, Fruit Salads",9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,10,A,9/8/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.86590541,-73.83042975,210,12,46201,2120098,2051410006,BX13
50033770,TASTY AND CO,Queens,9419,63RD DR,11374,7188972288,Chinese/Japanese,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27,,,9/11/21,Cycle Inspection / Initial Inspection,40.72883497,-73.86315475,406,29,69300,4072100,4030810124,QN18
41280104,NO 1 LUCK SUNG RESTAURANT,Bronx,694,EAST  187 STREET,10458,7189334420,Chinese,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.85416743,-73.88456333,206,15,39100,2012520,2030890035,BX06
41102997,TAJ II,Manhattan,48,WEST   21 STREET,10010,2126203033,American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.7409082,-73.99208255,105,3,5400,1015510,1008220067,MN13
50058554,SIPS AND MAKER,Staten Island,312,NEW DORP LANE,10306,7186689474,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.57176687,-74.11221832,502,50,13400,5057565,5042190066,SI45
50075195,CHAMPION PIZZA,Queens,3112,BROADWAY,11106,7184339949,Pizza,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76187053,-73.92520087,401,22,5900,4008259,4006110038,QN70
41652004,ERICA'S SPANISH CUISINE,Queens,9040,160TH ST,11432,7186581700,Spanish,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.70492565,-73.79990585,412,24,44601,4441658,4097560054,QN61
50002558,FOOTPRINTS CAFE EXPRESS,Brooklyn,1377,FLATBUSH AVENUE,11210,7184620120,Caribbean,9/8/21,Establishment re-opened by DOHMH.,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,5,Z,9/8/21,9/11/21,Cycle Inspection / Reopening Inspection,40.63718727,-73.95227758,314,45,78800,3120856,3052270003,BK42
50046427,2 BROS PIZZA,Manhattan,755,6 AVENUE,10010,2122391117,Pizza,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.744276,-73.99181149,104,3,9100,1015011,1008010036,MN13
50005543,LAS PALMAS RESTAURANT,Manhattan,3891,BROADWAY,10032,9175210349,Mexican,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.83753119,-73.94234676,112,7,24500,1063363,1021370080,MN36
50056201,TOSOCCHON,Queens,4530,BELL BLVD,11361,7182290777,Korean,9/8/21,Violations were cited in the following area(s).,03A,Food from unapproved or unknown source or home canned. Reduced oxygen packaged (ROP) fish not frozen before processing; or ROP foods prepared on premises transported to another site.,Critical,50,,,9/11/21,Cycle Inspection / Initial Inspection,40.7593977,-73.768857,411,19,144700,4156901,4073140027,QN46
50055023,BOGATY,Brooklyn,9522,AVENUE L,11236,7182850700,Bagels/Pretzels,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,24,,,9/11/21,Cycle Inspection / Initial Inspection,40.63781752,-73.89659143,318,46,101000,3232742,3082600042,BK50
50072479,BURGER KING,Queens,19510,JAMAICA AVE,11423,7184137904,Hamburgers,9/8/21,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,7,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.71326526,-73.76564127,412,27,50000,4000000,4108230024,QN07
50018601,BELLA PIZZA & RESTAURANT,Brooklyn,208,LIVINGSTON STREET,11201,7185224100,Pizza,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.68969846,-73.98595141,302,33,3700,3000489,3001640036,BK38
50043011,THE BURGARY,Manhattan,67,CLINTON STREET,10002,9174953574,American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.71937205,-73.98493143,103,1,3001,1004231,1003497502,MN27
50114821,REPOSTERIA  NITIN,Bronx,2312,GRAND CONCOURSE,10458,7182956522,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,39,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.85782116,-73.89970403,205,15,38301,2013734,2031590003,BX40
50105185,SALENTO COLOMBIAN CAFE & RESTAURANT,Manhattan,2112,AMSTERDAM AVENUE,10032,6467670680,Spanish,9/8/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,41,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.83764998,-73.93854117,112,7,24301,1062895,1021210035,MN36
50014761,SUBWAY,Staten Island,86,GUYON AVENUE,10306,2014248581,Sandwiches,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.5647759,-74.12789875,503,50,13204,5062774,5046550045,SI25
50065499,COTE KOREAN STEAKHOUSE,Manhattan,16,WEST   22 STREET,10010,2124017986,Korean,9/8/21,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.74120729,-73.99088443,105,3,5800,1015531,1008230029,MN13
50066229,UTHAI,Queens,6355,WETHEROLE ST,11374,7188971575,Thai,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.72819937,-73.86415548,406,29,69300,4072417,4030930035,QN18
41357264,DUNKIN,Queens,9637,QUEENS BOULEVARD,11374,7182752949,Donuts,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,46,,,9/11/21,Cycle Inspection / Initial Inspection,40.7298982,-73.86170932,406,29,71701,4050423,4020880018,QN18
50085447,NEW CANARSIE CHICKEN & GYRO,Brooklyn,1206,REMSEN AVENUE,11236,7182510170,Chicken,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,71,,,9/11/21,Cycle Inspection / Initial Inspection,40.64008444,-73.90582653,318,46,96600,3225340,3080260045,BK50
50040305,U-ME SUSHI,Queens,8509,JAMAICA AVE,11421,7188496868,Asian/Asian Fusion,9/8/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,48,,,9/11/21,Cycle Inspection / Initial Inspection,40.69253019,-73.85890589,409,32,1200,4181683,4088590027,QN53
41514631,PRONTO PIZZA,Brooklyn,139,COURT STREET,11201,7185222225,Pizza,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.68953713,-73.99242042,302,33,4300,3335949,3002780020,BK38
41272136,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Brooklyn,872,UTICA AVENUE,11203,7182825027,Caribbean,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.65211045,-73.93043468,317,41,86800,3102091,3046750037,BK96
41560794,JIMBO'S HAMBURGER,Bronx,515,EAST TREMONT AVENUE,10457,3475901288,Hamburgers,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.84674341,-73.89660876,206,15,39500,2086776,2030430080,BX01
50072916,SWEET STAR BAKERY,Brooklyn,8512,18 AVENUE,11214,3474206898,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.60768527,-74.00212126,311,43,17800,3165743,3063430049,BK27
50005543,LAS PALMAS RESTAURANT,Manhattan,3891,BROADWAY,10032,9175210349,Mexican,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.83753119,-73.94234676,112,7,24500,1063363,1021370080,MN36
40388823,CHADWICK'S,Brooklyn,8822,3 AVENUE,11209,7188339855,American,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.62183575,-74.03173555,310,43,6000,3154023,3060610044,BK31
